Order Date,Customer,Product,Qty,Sales Order,Planned Order,Production Order,Confirmed,Status,Delivery,Invoice,Billing Status,Amount
2004-08-20,Mini Gifts Distributors Ltd.,Trains,36,SO-f7864720,PL-4f295b74,PO-7621c6cc,True,Shipped,In Transit,INV-014d4ce5,Paid,2147.4
2004-09-08,Land of Toys Inc.,Trains,31,SO-fdb776b6,PL-708af455,PO-9badb682,True,Shipped,In Transit,INV-11072c5f,Paid,2099.63
2004-10-14,"AV Stores, Co.",Trains,46,SO-6617e869,PL-eedd7abd,PO-ce91082b,True,Shipped,In Transit,INV-25a97cbc,Paid,2315.18
2004-10-22,Heintze Collectables,Trains,35,SO-755f1755,PL-f6586bfc,PO-8d2a5532,True,Shipped,In Transit,INV-4b236137,Paid,2327.15
2004-11-05,Baane Mini Imports,Trains,28,SO-76795c0d,PL-9d5f4c9f,PO-a8636024,True,Shipped,In Transit,INV-30063256,Paid,2800.0
2004-11-20,"La Corne D'abondance, Co.",Trains,31,SO-5f069bb8,PL-661b443d,PO-200a0d57,True,Shipped,In Transit,INV-41097daf,Paid,2626.01
2004-12-02,Euro Shopping Channel,Trains,27,SO-179b24b0,PL-3670fd5a,PO-9465cd88,True,Shipped,In Transit,INV-3b574854,Paid,2700.0
2004-12-15,Reims Collectables,Trains,22,SO-d322e676,PL-a871646c,PO-2696705a,True,Shipped,In Transit,INV-6d0b8f84,Paid,2200.0
2005-01-23,Mini Gifts Distributors Ltd.,Trains,30,SO-258975d0,PL-a14d6304,PO-005bad52,True,Shipped,In Transit,INV-edf171a2,Paid,2986.5
2005-02-22,Euro Shopping Channel,Trains,44,SO-d36e4088,PL-6abe524f,PO-2ffe3fcb,True,Shipped,In Transit,INV-96e9c702,Paid,1587.08
2005-03-15,Euro Shopping Channel,Trains,30,SO-3fccb2d5,PL-75cc6bf6,PO-d07d401b,True,Shipped,In Transit,INV-ec1bcc65,Paid,1808.4
2005-05-05,Gift Depot Inc.,Trains,24,SO-eb4f1eee,PL-d1191917,PO-04a18d4f,True,Shipped,In Transit,INV-01566a5e,Paid,1193.04
2003-01-29,Baane Mini Imports,Trucks and Buses,45,SO-41de0137,PL-980e3309,PO-1a873591,True,Shipped,In Transit,INV-4a1a8beb,Paid,3403.35
2003-03-26,Mini Gifts Distributors Ltd.,Trucks and Buses,23,SO-694b34a2,PL-b707c0bf,PO-061c775c,True,Shipped,In Transit,INV-16d2cd81,Paid,1575.96
2003-05-28,"Corrida Auto Replicas, Ltd",Trucks and Buses,26,SO-b239462f,PL-d29de7ef,PO-73f64d09,True,Shipped,In Transit,INV-1f5c108d,Paid,1630.2
2003-07-24,Technics Stores Inc.,Trucks and Buses,28,SO-5d2b1ed3,PL-3eaee7ee,PO-0df9abb6,True,Shipped,In Transit,INV-cff0e635,Paid,1701.28
2003-09-19,"Dragon Souveniers, Ltd.",Trucks and Buses,49,SO-d0f90ede,PL-741acd43,PO-b76acb6c,True,Shipped,In Transit,INV-eb33da08,Paid,2850.82
2003-10-21,Mini Auto Werke,Trucks and Buses,49,SO-5ad30b8d,PL-f3e5c688,PO-d8a5bf1c,True,Resolved,Delivered,INV-386c7b13,Paid,2692.06
2003-11-06,"Stylish Desk Decors, Co.",Trucks and Buses,29,SO-949bc3ca,PL-e0148fec,PO-f2d0679f,True,Shipped,In Transit,INV-8bb607bc,Paid,2174.42
2003-11-13,"Classic Gift Ideas, Inc",Trucks and Buses,49,SO-53d50007,PL-e8451e63,PO-f11e6a9b,True,Shipped,In Transit,INV-a055e13a,Paid,3167.36
2003-11-25,"Saveley & Henriot, Co.",Trucks and Buses,39,SO-c9119140,PL-23fc118c,PO-e68b29ba,True,Shipped,In Transit,INV-d51031a3,Paid,2142.66
2003-12-05,Canadian Gift Exchange Network,Trucks and Buses,36,SO-69f915b7,PL-7bfedf40,PO-20401751,True,Shipped,In Transit,INV-94312e95,Paid,2117.52
2004-02-04,Handji Gifts& Co,Trucks and Buses,39,SO-6d27816b,PL-82e2c2a4,PO-02d26b30,True,Shipped,In Transit,INV-ea1ffcda,Paid,2419.95
2004-03-11,Mini Gifts Distributors Ltd.,Trucks and Buses,30,SO-7b6143e0,PL-374fd849,PO-c057e21d,True,Shipped,In Transit,INV-2b5ae83d,Paid,2191.2
2004-05-04,Super Scale Inc.,Trucks and Buses,44,SO-68c26ad4,PL-3d499bfe,PO-b65c9aaf,True,Shipped,In Transit,INV-f9faf802,Paid,3043.04
2004-06-15,"Tokyo Collectables, Ltd",Trucks and Buses,20,SO-a2b083e2,PL-0316f889,PO-6c626f13,True,Shipped,In Transit,INV-db02abe1,Paid,1228.2
2004-07-19,Souveniers And Things Co.,Trucks and Buses,21,SO-ce5443e5,PL-1a9ce0df,PO-7b772496,True,Shipped,In Transit,INV-e145f07a,Paid,1330.35
2004-08-19,Diecast Classics Inc.,Trucks and Buses,36,SO-500d0eff,PL-8d6b213e,PO-3bcc78e4,True,Shipped,In Transit,INV-fd1c0f4e,Paid,2792.52
2004-09-08,Scandinavian Gift Ideas,Trucks and Buses,32,SO-c42b20d0,PL-c3b2c9a4,PO-530944f4,True,Shipped,In Transit,INV-839a9ace,Paid,2296.0
2004-10-11,Auto Assoc. & Cie.,Trucks and Buses,36,SO-622f3036,PL-2a0fa8b3,PO-4fc447bf,True,Shipped,In Transit,INV-ef5e5813,Paid,2629.44
2004-10-22,Canadian Gift Exchange Network,Trucks and Buses,34,SO-c1165472,PL-8454ea58,PO-c4cc1205,True,Shipped,In Transit,INV-fc44c0c7,Paid,1912.16
2004-11-05,Vitachrome Inc.,Trucks and Buses,48,SO-dcfda3f9,PL-70e19bc8,PO-9002132f,True,Shipped,In Transit,INV-0e2bd9ec,Paid,4800.0
2004-11-18,Mini Wheels Co.,Trucks and Buses,33,SO-0ccd093a,PL-6219a50c,PO-29dacaf2,True,Shipped,In Transit,INV-a06be5ea,Paid,2431.77
2004-11-01,"Corrida Auto Replicas, Ltd",Trucks and Buses,31,SO-ef3ad25f,PL-113e3fe5,PO-899d3004,True,Shipped,In Transit,INV-4bf80c71,Paid,3100.0
2004-12-10,Euro Shopping Channel,Trucks and Buses,36,SO-d8abc74e,PL-78508898,PO-03f557b7,True,Shipped,In Transit,INV-ca41a92d,Paid,3600.0
2005-01-20,"Anna's Decorations, Ltd",Trucks and Buses,25,SO-8eaa4014,PL-b8c0174c,PO-71f5548f,True,Shipped,In Transit,INV-abe3ac79,Paid,2500.0
2005-02-17,Mini Gifts Distributors Ltd.,Trucks and Buses,48,SO-d95cbc9b,PL-87cd5e88,PO-508cfd47,True,Shipped,In Transit,INV-c26ebdea,Paid,4800.0
2005-05-01,Quebec Home Shopping Network,Trucks and Buses,27,SO-0fadf2ac,PL-95a9db48,PO-d8a5cf5a,True,Shipped,In Transit,INV-e73f5e1a,Paid,1867.32
2005-05-31,Euro Shopping Channel,Trucks and Buses,44,SO-4911ee81,PL-1c36d3bc,PO-83b341d9,True,In Process,Not in Transit,INV-972d63d4,Unpaid,2702.04
2003-02-17,Rovelli Gifts,Vintage Cars,33,SO-e0188d30,PL-e8e9fbb6,PO-01ee1a25,True,Shipped,In Transit,INV-2a5830a0,Paid,2406.36
2003-04-29,"Australian Collectors, Co.",Vintage Cars,29,SO-66b6db21,PL-a4e374cb,PO-79fdb2b8,True,Shipped,In Transit,INV-07b864a0,Paid,2094.67
2003-06-27,Euro Shopping Channel,Vintage Cars,49,SO-1a4311a0,PL-97d9c420,PO-eb07ad8e,True,Shipped,In Transit,INV-ff5f5c60,Paid,2797.9
2003-08-13,Royale Belge,Vintage Cars,20,SO-b8262dd8,PL-dfb57773,PO-6b276b72,True,Shipped,In Transit,INV-62bda610,Paid,1637.2
2003-10-28,Technics Stores Inc.,Vintage Cars,31,SO-55f4f1e9,PL-c8ed7cdc,PO-679bc0df,True,Shipped,In Transit,INV-3892e965,Paid,2281.91
2004-01-12,Osaka Souveniers Co.,Vintage Cars,39,SO-52af2719,PL-5c06bbb1,PO-ec8b2c3b,True,Shipped,In Transit,INV-13d3576a,Paid,2307.24
2004-02-20,"Australian Collectors, Co.",Vintage Cars,20,SO-73cb4c18,PL-7e3244c5,PO-a47acadf,True,Shipped,In Transit,INV-6d24cb4a,Paid,1320.8
2004-04-02,"Royal Canadian Collectables, Ltd.",Vintage Cars,34,SO-390cc2c8,PL-db00385d,PO-1ade5471,True,Shipped,In Transit,INV-4fd86a8a,Paid,2642.82
2004-05-11,The Sharp Gifts Warehouse,Vintage Cars,50,SO-98fd5100,PL-ae87c0f1,PO-94281137,True,Shipped,In Transit,INV-d8a8e4fe,Paid,3061.0
2004-06-24,Euro Shopping Channel,Vintage Cars,40,SO-271d26a7,PL-473ac246,PO-c8269e90,True,Cancelled,Not in Transit,INV-a3c620fa,Unpaid,3164.4
2004-07-23,La Rochelle Gifts,Vintage Cars,28,SO-54d694b9,PL-a75fb660,PO-afa389e8,True,Shipped,In Transit,INV-85fd3259,Paid,1791.16
2004-08-21,"Norway Gifts By Mail, Co.",Vintage Cars,50,SO-8d8c9516,PL-7bb2ca42,PO-e676f362,True,Shipped,In Transit,INV-59c421e6,Paid,4093.0
2004-09-16,"Clover Collections, Co.",Vintage Cars,28,SO-a9d9f19f,PL-c4988292,PO-426694b5,True,Shipped,In Transit,INV-f860b677,Paid,2234.4
2004-10-15,Mini Classics,Vintage Cars,46,SO-799b6e5e,PL-0cea9583,PO-9c6cbf0a,True,Shipped,In Transit,INV-9561e1d2,Paid,3037.84
2004-11-01,giftsbymail.co.uk,Vintage Cars,24,SO-fce164cc,PL-e8c150be,PO-ee2ec2ba,True,Shipped,In Transit,INV-64ec26af,Paid,1419.84
2004-11-12,Rovelli Gifts,Vintage Cars,24,SO-227d1bb8,PL-c9dc9e0d,PO-1fea38d9,True,Shipped,In Transit,INV-6ba94f10,Paid,1948.08
2004-11-24,Enaco Distributors,Vintage Cars,39,SO-c8335b50,PL-2a88b8e1,PO-73012b22,True,Shipped,In Transit,INV-43b0acb8,Paid,2307.24
2004-12-04,Gift Ideas Corp.,Vintage Cars,40,SO-0ba49b15,PL-42b027fe,PO-ecbbc65d,True,Shipped,In Transit,INV-910e4f53,Paid,1780.4
2004-12-17,Souveniers And Things Co.,Vintage Cars,49,SO-aa0cf0dd,PL-60409080,PO-5d5079ab,True,Shipped,In Transit,INV-c1680296,Paid,3544.17
2005-02-03,La Rochelle Gifts,Vintage Cars,44,SO-199fc1c6,PL-d3fdcdbe,PO-88d69fc0,True,Shipped,In Transit,INV-1dd3022d,Paid,3619.44
2005-03-03,FunGiftIdeas.com,Vintage Cars,35,SO-bccef680,PL-53ce5f81,PO-b7706537,True,Shipped,In Transit,INV-dca27ea6,Paid,3500.0
2005-03-30,Reims Collectables,Vintage Cars,22,SO-d0328fb7,PL-925c79be,PO-3e43b39c,True,Shipped,In Transit,INV-201e1c14,Paid,1483.02
2005-04-03,Tekni Collectables Inc.,Vintage Cars,62,SO-26c928a6,PL-c60a4e45,PO-1c2f1896,False,On Hold,Not in Transit,INV-2708d9c0,Unpaid,4819.26
2005-05-10,L'ordine Souveniers,Vintage Cars,26,SO-b79ec104,PL-5833f6a6,PO-90dbe374,True,Shipped,In Transit,INV-f57879b8,Paid,1591.72
2003-03-03,Cruz & Sons Co.,Motorcycles,31,SO-ccf828c7,PL-1470cff4,PO-8204f028,True,Shipped,In Transit,INV-4455131e,Paid,3100.0
2003-05-07,Reims Collectables,Motorcycles,25,SO-fb4a65d0,PL-dd89aeba,PO-35c87466,True,Shipped,In Transit,INV-5a3fee3b,Paid,2168.5
2003-07-02,Mini Gifts Distributors Ltd.,Motorcycles,30,SO-26a03e31,PL-7d3a09d0,PO-483884e9,True,Shipped,In Transit,INV-3d796bea,Paid,2694.0
2003-08-25,Toys4GrownUps.com,Motorcycles,27,SO-cfbc05aa,PL-46efb3c4,PO-21eac7c7,True,Shipped,In Transit,INV-62655b7c,Paid,2700.0
2003-10-10,Corporate Gift Ideas Co.,Motorcycles,23,SO-081dbf67,PL-1df1bb0d,PO-df43dbf7,True,Shipped,In Transit,INV-4d054797,Paid,2300.0
2003-11-04,"Anna's Decorations, Ltd",Motorcycles,34,SO-7ea62ea9,PL-321c9ebc,PO-501af4f7,True,Shipped,In Transit,INV-37f3797b,Paid,3400.0
2003-11-11,Daedalus Designs Imports,Motorcycles,22,SO-ab49062b,PL-8cc49c66,PO-4afa7287,True,Shipped,In Transit,INV-9a968122,Paid,2200.0
2003-11-19,Euro Shopping Channel,Motorcycles,42,SO-57f28034,PL-609e6076,PO-db59e4cc,True,Shipped,In Transit,INV-c59a2d2f,Paid,3600.24
2004-01-15,Auto Canal Petit,Motorcycles,37,SO-360c13ae,PL-c0d90c7b,PO-840e6fea,True,Shipped,In Transit,INV-969cb519,Paid,3700.0
2004-02-21,Daedalus Designs Imports,Motorcycles,30,SO-f8824b74,PL-dd5614b5,PO-d90bd502,True,Shipped,In Transit,INV-5a2fd495,Paid,3000.0
2004-04-05,Vitachrome Inc.,Motorcycles,27,SO-3f356742,PL-da772256,PO-2cd5dacf,True,Shipped,In Transit,INV-74c1c7a0,Paid,2700.0
2004-05-26,Auto Canal Petit,Motorcycles,25,SO-36e8d200,PL-8376aec4,PO-aaa4faa7,True,Shipped,In Transit,INV-3b8948a6,Paid,2500.0
2004-06-30,Gifts4AllAges.com,Motorcycles,34,SO-be7ebc45,PL-f97690c5,PO-82f7761c,True,Shipped,In Transit,INV-9a86e91e,Paid,3330.98
2004-08-02,Online Mini Collectables,Motorcycles,38,SO-914f7070,PL-b62395d2,PO-97840081,True,Shipped,In Transit,INV-242cac0f,Paid,3800.0
2004-08-27,Marta's Replicas Co.,Motorcycles,26,SO-90b7c3b6,PL-244d7a8f,PO-255fa619,True,Shipped,In Transit,INV-1c60850e,Paid,2600.0
2004-09-30,"Toys of Finland, Co.",Motorcycles,38,SO-ed5adc2c,PL-a92618fa,PO-e594df42,True,Shipped,In Transit,INV-c5396175,Paid,3800.0
2004-10-15,Baane Mini Imports,Motorcycles,50,SO-5ad96511,PL-f33440c5,PO-c9c770de,True,Shipped,In Transit,INV-2b0d0434,Paid,4235.0
2004-11-03,Microscale Inc.,Motorcycles,22,SO-468571c1,PL-9069683d,PO-3b06a25e,True,Shipped,In Transit,INV-b6ef4c4d,Paid,2200.0
2004-11-17,Motor Mint Distributors Inc.,Motorcycles,32,SO-8ce45b22,PL-d8470bc6,PO-0bfa16be,True,Shipped,In Transit,INV-16e7d022,Paid,3200.0
2004-11-24,Salzburg Collectables,Motorcycles,31,SO-751077d8,PL-44c69da8,PO-3418cd9c,True,Shipped,In Transit,INV-69c4b344,Paid,2201.62
2004-12-07,Euro Shopping Channel,Motorcycles,40,SO-1fa978ea,PL-9d7ffeb0,PO-dbad66b7,True,Shipped,In Transit,INV-ceefd219,Paid,4000.0
2005-01-07,Mini Creations Ltd.,Motorcycles,22,SO-64c13a3c,PL-d2a4a5d5,PO-1fe25a76,True,Shipped,In Transit,INV-67ad1085,Paid,2200.0
2005-02-03,La Rochelle Gifts,Motorcycles,41,SO-f3a8b94b,PL-7bb926ca,PO-feb1a728,True,Shipped,In Transit,INV-b117efcd,Paid,4100.0
2005-03-04,Mini Gifts Distributors Ltd.,Motorcycles,45,SO-3d6c72f6,PL-b8e9687d,PO-45779b81,True,Shipped,In Transit,INV-57cfb1cc,Paid,2204.1
2005-04-08,"UK Collectables, Ltd.",Motorcycles,45,SO-cfd569ad,PL-23c8aec6,PO-86f4aa93,True,Shipped,In Transit,INV-d3224998,Paid,4500.0
2003-02-17,Rovelli Gifts,Vintage Cars,39,SO-8f6133ad,PL-a4759e03,PO-1e83ad5a,True,Shipped,In Transit,INV-e6ffdfd1,Paid,1565.85
2003-04-29,"Australian Collectors, Co.",Vintage Cars,49,SO-df2b3ef6,PL-b263163f,PO-2d113c65,True,Shipped,In Transit,INV-df412e96,Paid,2480.38
2003-06-27,Euro Shopping Channel,Vintage Cars,27,SO-c198eaee,PL-c57ac168,PO-37ef0228,True,Shipped,In Transit,INV-26ca3f04,Paid,1355.13
2003-08-10,Mini Creations Ltd.,Vintage Cars,34,SO-67f3a7b0,PL-47420ce1,PO-c26887c3,True,Shipped,In Transit,INV-4f3b799e,Paid,1246.44
2003-10-08,Euro Shopping Channel,Vintage Cars,20,SO-04ae1a52,PL-e90b8f12,PO-b348dc93,True,Shipped,In Transit,INV-afb606b6,Paid,820.4
2003-10-28,Technics Stores Inc.,Vintage Cars,48,SO-58c406cb,PL-278bf2f2,PO-13648806,True,Shipped,In Transit,INV-754c7b98,Paid,2492.64
2003-12-01,West Coast Collectables Co.,Vintage Cars,29,SO-18f73d82,PL-c4d981ba,PO-da9991cf,True,Shipped,In Transit,INV-15786e78,Paid,1113.6
2004-01-12,Osaka Souveniers Co.,Vintage Cars,43,SO-f9ce128d,PL-25ca477e,PO-45095653,True,Shipped,In Transit,INV-23a3ce45,Paid,1763.86
2004-02-20,"Australian Collectors, Co.",Vintage Cars,41,SO-5eb159bb,PL-a5e617fc,PO-80cbc49a,True,Shipped,In Transit,INV-3a5194a3,Paid,1896.66
2004-04-02,"Royal Canadian Collectables, Ltd.",Vintage Cars,41,SO-ff2de2c6,PL-a8263cb0,PO-45af3efd,True,Shipped,In Transit,INV-41deabcb,Paid,1449.35
2004-05-11,The Sharp Gifts Warehouse,Vintage Cars,36,SO-11bd4816,PL-d200761a,PO-cacea2e4,True,Shipped,In Transit,INV-c5105ab5,Paid,1869.48
2004-06-24,Euro Shopping Channel,Vintage Cars,49,SO-bd8e5b34,PL-7439df09,PO-3aee1ca6,True,Cancelled,Not in Transit,INV-df0d377b,Unpaid,1860.53
2004-07-23,La Rochelle Gifts,Vintage Cars,38,SO-a978f386,PL-af666a6c,PO-a9b88c72,True,Shipped,In Transit,INV-2300e391,Paid,1724.82
2004-08-21,"Norway Gifts By Mail, Co.",Vintage Cars,33,SO-974c2a12,PL-0314c27c,PO-7d887c26,True,Shipped,In Transit,INV-9018a503,Paid,1713.69
2004-09-15,"Bavarian Collectables Imports, Co.",Vintage Cars,26,SO-0fac7169,PL-6a952539,PO-af096d83,True,Shipped,In Transit,INV-80be1a70,Paid,1259.44
2004-10-15,Mini Classics,Vintage Cars,47,SO-545f7456,PL-24f20213,PO-ccaf3a63,True,Shipped,In Transit,INV-a924ff7e,Paid,2051.08
2004-11-01,giftsbymail.co.uk,Vintage Cars,34,SO-9b4477f2,PL-65c14f43,PO-c52ce137,True,Shipped,In Transit,INV-91919bc0,Paid,1617.38
2004-11-12,Rovelli Gifts,Vintage Cars,34,SO-3915c569,PL-dad28f22,PO-b1dedda0,True,Shipped,In Transit,INV-070a3b1a,Paid,1765.62
2004-11-24,Enaco Distributors,Vintage Cars,40,SO-c3e4b921,PL-b13ce2c8,PO-e700464e,True,Shipped,In Transit,INV-1155a7b1,Paid,2024.8
2004-12-04,Gift Ideas Corp.,Vintage Cars,40,SO-2f5eaf27,PL-7e312577,PO-f7e1ab50,True,Shipped,In Transit,INV-416cc555,Paid,3288.4
2004-12-17,Souveniers And Things Co.,Vintage Cars,33,SO-70bd18b9,PL-f12e8b7c,PO-3b154ad4,True,Shipped,In Transit,INV-58ee325c,Paid,2725.47
2005-02-03,La Rochelle Gifts,Vintage Cars,49,SO-af47f473,PL-a8d42778,PO-637fa543,True,Shipped,In Transit,INV-ccbb9233,Paid,3224.2
2005-03-03,FunGiftIdeas.com,Vintage Cars,27,SO-7ccde021,PL-871804e7,PO-dd6fab79,True,Shipped,In Transit,INV-2f6d5042,Paid,2700.0
2005-03-30,Reims Collectables,Vintage Cars,49,SO-45ee6719,PL-29ce457e,PO-b53489b2,True,Shipped,In Transit,INV-aa0bee2e,Paid,1796.34
2005-04-03,Tekni Collectables Inc.,Vintage Cars,56,SO-6138f279,PL-6402fb62,PO-028e9ac2,False,On Hold,Not in Transit,INV-45469cf6,Unpaid,1979.6
2005-05-10,L'ordine Souveniers,Vintage Cars,37,SO-8d126310,PL-8f75f743,PO-d8c09ac4,True,Shipped,In Transit,INV-2c9e0685,Paid,1921.41
2003-01-31,Euro Shopping Channel,Trucks and Buses,33,SO-b058e812,PL-2ce77d03,PO-de709ba7,True,Shipped,In Transit,INV-10342047,Paid,3300.0
2003-04-04,Classic Legends Inc.,Trucks and Buses,27,SO-8be37d80,PL-72a2afb0,PO-35d5deec,True,Shipped,In Transit,INV-01917da9,Paid,2700.0
2003-06-03,Muscle Machine Inc,Trucks and Buses,46,SO-3ac34afd,PL-f7a6c4db,PO-d3dc8e6c,True,Shipped,In Transit,INV-5e6f4169,Paid,4600.0
2003-08-01,Suominen Souveniers,Trucks and Buses,44,SO-26e8df41,PL-4e9728e0,PO-ee4a7b6b,True,Shipped,In Transit,INV-da8ba571,Paid,4400.0
2003-09-21,"Oulu Toy Supplies, Inc.",Trucks and Buses,26,SO-8f50a278,PL-db486dc5,PO-893bb9da,True,Shipped,In Transit,INV-2339e762,Paid,2600.0
2003-10-22,"Dragon Souveniers, Ltd.",Trucks and Buses,48,SO-66d90388,PL-572ff4c5,PO-64c1b6cc,True,Shipped,In Transit,INV-0d326fff,Paid,4556.16
2003-11-06,L'ordine Souveniers,Trucks and Buses,23,SO-8eafa48c,PL-522cc940,PO-57646208,True,Shipped,In Transit,INV-0030d2c6,Paid,2300.0
2003-11-14,"Iberia Gift Imports, Corp.",Trucks and Buses,45,SO-6eaa9b77,PL-6fe12389,PO-53a2a637,True,Shipped,In Transit,INV-8ca2384b,Paid,4500.0
2003-11-25,Mini Classics,Trucks and Buses,49,SO-7d7b7f38,PL-06bc54ae,PO-1fe7f684,True,Shipped,In Transit,INV-aa14bb28,Paid,4900.0
2003-12-09,Diecast Collectables,Trucks and Buses,28,SO-f80ffcf8,PL-3c39df81,PO-971ae453,True,Shipped,In Transit,INV-59e4aedb,Paid,2657.76
2004-02-12,"Clover Collections, Co.",Trucks and Buses,37,SO-1ff7b8b2,PL-94b8828a,PO-5ca706fc,True,Shipped,In Transit,INV-035118dd,Paid,3700.0
2004-03-15,"Blauer See Auto, Co.",Trucks and Buses,34,SO-1c093f14,PL-cb21303f,PO-306db586,True,Shipped,In Transit,INV-c263a643,Paid,3400.0
2004-05-05,Euro Shopping Channel,Trucks and Buses,22,SO-f67f4fb4,PL-6e5c6907,PO-97d04d2f,True,Shipped,In Transit,INV-c99a18e4,Paid,2200.0
2004-06-15,Handji Gifts& Co,Trucks and Buses,29,SO-37ae9d35,PL-444fe62a,PO-b50c34c2,True,Shipped,In Transit,INV-f631497c,Paid,2900.0
2004-07-20,Mini Gifts Distributors Ltd.,Trucks and Buses,34,SO-f4b9ac18,PL-380e97e3,PO-1473f82c,True,Shipped,In Transit,INV-fd631c6e,Paid,3345.26
2004-08-20,Mini Gifts Distributors Ltd.,Trucks and Buses,38,SO-5937268b,PL-609582d6,PO-3220706b,True,Shipped,In Transit,INV-24fe6ff4,Paid,3800.0
2004-09-08,Land of Toys Inc.,Trucks and Buses,41,SO-c92137d4,PL-7bb2c604,PO-97d2db19,True,Shipped,In Transit,INV-c2bfa85c,Paid,4100.0
2004-10-13,Marta's Replicas Co.,Trucks and Buses,42,SO-34355aee,PL-1021160f,PO-f6879cd7,True,Shipped,In Transit,INV-55a0b149,Paid,4200.0
2004-10-22,Heintze Collectables,Trucks and Buses,28,SO-26d93344,PL-7d3b59b7,PO-1825b9e8,True,Shipped,In Transit,INV-9dfd5379,Paid,2800.0
2004-11-05,Baane Mini Imports,Trucks and Buses,38,SO-25858136,PL-ba3de8e5,PO-959861e1,True,Shipped,In Transit,INV-faef5051,Paid,3800.0
2004-11-20,"La Corne D'abondance, Co.",Trucks and Buses,23,SO-83ac0a57,PL-975cd38e,PO-50ec3752,True,Shipped,In Transit,INV-fab99b74,Paid,2300.0
2004-12-02,Euro Shopping Channel,Trucks and Buses,31,SO-fa88ed8c,PL-cb82abd6,PO-e99e4ce1,True,Shipped,In Transit,INV-fd8bf184,Paid,2213.4
2004-12-15,Reims Collectables,Trucks and Buses,46,SO-aeacc46b,PL-ec1863a4,PO-73743ba4,True,Shipped,In Transit,INV-8f3cf2ca,Paid,4600.0
2005-01-23,Mini Gifts Distributors Ltd.,Trucks and Buses,48,SO-41bcbbd9,PL-857a6337,PO-07bb6a9b,True,Shipped,In Transit,INV-a6607a80,Paid,2714.4
2005-02-22,Euro Shopping Channel,Trucks and Buses,29,SO-727c1fed,PL-ee77e7c3,PO-e82ded78,True,Shipped,In Transit,INV-d242cd32,Paid,2900.0
2005-03-17,Lyon Souveniers,Trucks and Buses,46,SO-262bc856,PL-960ef0dd,PO-ab1263f0,True,Shipped,In Transit,INV-f1082111,Paid,4600.0
2005-05-03,Euro Shopping Channel,Trucks and Buses,26,SO-32355ff4,PL-7f9ef6a0,PO-d2958d44,True,Shipped,In Transit,INV-e0d57518,Paid,2600.0
2005-05-31,La Rochelle Gifts,Trucks and Buses,18,SO-aa4d76f5,PL-60262c53,PO-f9521717,True,In Process,Not in Transit,INV-8e15568a,Unpaid,1800.0
2003-01-31,Euro Shopping Channel,Trains,32,SO-ca159b23,PL-4ecd3f72,PO-506743d3,True,Shipped,In Transit,INV-707cf3a3,Paid,1705.92
2003-04-16,"Dragon Souveniers, Ltd.",Trains,21,SO-3832408f,PL-8b7a7bd9,PO-f7a4507e,True,Shipped,In Transit,INV-cfefd32a,Paid,1033.41
2003-06-03,Muscle Machine Inc,Trains,46,SO-2054c73e,PL-5c980354,PO-540ef160,True,Shipped,In Transit,INV-3d102038,Paid,3179.52
2003-08-08,Mini Gifts Distributors Ltd.,Trains,42,SO-e0b3a59c,PL-966943c8,PO-b801b048,True,Shipped,In Transit,INV-00c669be,Paid,2091.18
2003-09-28,Euro Shopping Channel,Trains,31,SO-a2a78fc0,PL-3c7ee14d,PO-ac0eefda,True,Shipped,In Transit,INV-97cfb692,Paid,1779.71
2003-10-22,"Dragon Souveniers, Ltd.",Trains,38,SO-bf17ed7f,PL-31908347,PO-070e7cc7,True,Shipped,In Transit,INV-57dc1b01,Paid,2537.64
2003-11-06,L'ordine Souveniers,Trains,38,SO-9db86adf,PL-124381f7,PO-dbba67f3,True,Shipped,In Transit,INV-fd33f3d6,Paid,2448.72
2003-11-14,Mini Creations Ltd.,Trains,20,SO-8d9ed7c4,PL-f91dff8b,PO-f2fcc0e8,True,Shipped,In Transit,INV-4320c0e4,Paid,972.4
2003-11-26,Super Scale Inc.,Trains,46,SO-2d0c596c,PL-f9902c7b,PO-ffa14d64,True,Shipped,In Transit,INV-e0419740,Paid,2856.14
2004-01-02,"Saveley & Henriot, Co.",Trains,30,SO-45ab8aed,PL-ed951544,PO-027156f0,True,Shipped,In Transit,INV-eaed9837,Paid,1968.3
2004-02-12,"Clover Collections, Co.",Trains,30,SO-1af30403,PL-d4a20311,PO-d811a43f,True,Shipped,In Transit,INV-a21fb1c3,Paid,2056.2
2004-03-15,"Blauer See Auto, Co.",Trains,43,SO-025e896f,PL-b902ede6,PO-063f1af3,True,Shipped,In Transit,INV-4c326c3b,Paid,2242.02
2004-05-05,Suominen Souveniers,Trains,49,SO-5c960fe7,PL-e3f178cc,PO-b623f04c,True,Shipped,In Transit,INV-638c70e6,Paid,3128.65
2004-07-20,Diecast Classics Inc.,Trains,43,SO-2d4d1965,PL-d08c0335,PO-966f0cd6,True,Shipped,In Transit,INV-2c52518a,Paid,2443.26
2004-08-20,Mini Gifts Distributors Ltd.,Trains,37,SO-d99935e7,PL-5d421972,PO-cded68fa,True,Shipped,In Transit,INV-2f3f6756,Paid,2470.86
2004-09-08,Land of Toys Inc.,Trains,35,SO-79c8f3be,PL-b7dc886c,PO-1936c05e,True,Shipped,In Transit,INV-34b56f2f,Paid,1927.45
